# expressivity.csv — ts=2026-09-02T19:54:06Z; git=9b818f3-dirty; clean=no(103); cpu=Intel(R) Xeon(R) 6975P-C; cores=16; mem=247GiB; os=Linux 6.17.0-1019-aws; jvm=OpenJDK 64-Bit Server VM 21.0.12 (Ubuntu); heap=24.0GiB; scala=3.8.1; sbt=2.0.8; build=scalac 3.8.1 -source:3.3 -feature -explain; tools=z3=Z3 version 5.1.0 - 64 bit  vampire=Vampire 5.1.0 (Release build, commit 7b2f410 on 2026-08-13 10:17:34 +0200)  egglog=egglog 3.0.0_2026-09-02_e5dea2d5; literalByRef=true patriciaOps=true; target=100000; bank=100; seed=12345
uniqueOut,entropy,nEmpty,nSpace,nPath,respSpace,respPath,respFrac,avgSize,nodes
1,0.0000,100,2,0,0,0,0.0000,0.000,19
40,4.8321,0,2,2,0,1,0.2500,1.000,18
8,0.8045,88,3,0,1,0,0.3333,0.120,20
1,0.0000,100,3,1,0,0,0.0000,0.000,44
2,0.4999,89,1,0,1,0,1.0000,0.110,33
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,3,0,0,0,0.0000,0.000,14
2,0.1944,97,3,2,0,1,0.2000,0.030,17
1,0.0000,100,2,2,0,0,0.0000,0.000,108
2,0.0808,99,3,2,0,0,0.0000,0.010,13
1,0.0000,100,3,1,0,0,0.0000,0.000,28
1,0.0000,100,3,2,0,0,0.0000,0.000,33
2,0.0808,99,2,0,1,0,0.5000,0.010,34
88,6.3088,6,2,0,1,0,0.5000,3.050,12
3,0.2219,97,2,2,0,1,0.2500,0.030,13
1,0.0000,100,3,2,0,0,0.0000,0.000,49
1,0.0000,100,3,0,0,0,0.0000,0.000,22
1,0.0000,100,2,0,0,0,0.0000,0.000,101
2,0.0808,99,3,1,0,1,0.2500,0.010,14
1,0.0000,100,2,2,0,0,0.0000,0.000,14
81,5.8890,17,3,0,1,0,0.3333,2.140,12
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,13
1,0.0000,100,1,2,0,0,0.0000,0.000,26
98,6.6039,0,1,1,1,0,0.5000,140.820,35
1,0.0000,100,1,0,0,0,0.0000,0.000,13
98,6.6039,0,2,1,1,0,0.3333,4.380,37
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,28
1,0.0000,100,3,0,0,0,0.0000,0.000,33
1,0.0000,100,1,0,0,0,0.0000,0.000,34
11,2.4597,29,3,0,2,0,0.6667,0.920,40
1,0.0000,100,1,0,0,0,0.0000,0.000,41
8,1.3672,77,1,0,1,0,1.0000,0.250,49
1,0.0000,100,1,1,0,0,0.0000,0.000,64
2,0.6098,85,1,1,1,0,0.5000,0.150,56
1,0.0000,100,1,2,0,0,0.0000,0.000,12
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,1,2,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,16
46,4.8726,0,3,2,0,1,0.2000,1.630,13
25,1.8954,76,3,0,1,0,0.3333,1.380,13
45,3.4441,0,2,2,1,0,0.2500,2.960,85
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,3,2,0,0,0.0000,0.000,51
8,1.2896,78,2,0,2,0,1.0000,0.280,32
48,4.5746,28,3,1,1,0,0.2500,1.260,14
1,0.0000,100,3,0,0,0,0.0000,0.000,27
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,22
1,0.0000,100,2,2,0,0,0.0000,0.000,31
27,3.8453,1,3,2,1,1,0.4000,0.990,18
66,5.6394,0,2,2,0,2,0.5000,1.380,15
1,0.0000,100,3,2,0,0,0.0000,0.000,22
1,0.0000,100,1,2,0,0,0.0000,0.000,25
1,0.0000,100,3,1,0,0,0.0000,0.000,34
98,6.6039,0,3,2,2,0,0.4000,4.680,41
1,0.0000,100,1,1,0,0,0.0000,0.000,42
46,4.8726,0,3,2,0,1,0.2000,1.000,35
16,3.4974,4,2,0,1,0,0.5000,0.960,14
98,6.6039,0,3,0,1,0,0.3333,4.380,29
1,0.0000,100,1,0,0,0,0.0000,0.000,31
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,3,2,0,0,0.0000,0.000,17
1,0.0000,100,3,1,0,0,0.0000,0.000,13
1,0.0000,100,2,2,0,0,0.0000,0.000,102
95,6.4888,6,1,2,1,1,0.6667,3.410,16
1,0.0000,100,1,0,0,0,0.0000,0.000,33
5,1.3194,0,2,1,0,1,0.3333,2.290,58
1,0.0000,100,3,1,0,0,0.0000,0.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,70
1,0.0000,0,3,0,0,0,0.0000,1.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,2,2,0,0,0.0000,0.000,13
2,0.0808,99,3,2,0,1,0.2000,0.010,28
41,4.1089,35,3,2,1,0,0.2000,1.010,32
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,53
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,33
1,0.0000,100,1,1,0,0,0.0000,0.000,25
6,0.5224,93,1,1,0,1,0.5000,0.070,36
1,0.0000,100,2,1,0,0,0.0000,0.000,40
1,0.0000,100,3,1,0,0,0.0000,0.000,62
12,0.9909,87,2,2,2,0,0.5000,0.350,26
1,0.0000,100,3,0,0,0,0.0000,0.000,22
14,3.3614,0,1,1,1,0,0.5000,3.710,23
97,6.5839,1,3,2,1,1,0.4000,3.900,13
1,0.0000,100,2,2,0,0,0.0000,0.000,13
98,6.6039,1,3,0,1,0,0.3333,4.230,32
1,0.0000,100,2,1,0,0,0.0000,0.000,17
5,0.4949,93,1,0,1,0,1.0000,0.090,26
1,0.0000,100,2,2,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,2,1,0,0,0.0000,0.000,47
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,2,1,0,0,0.0000,0.000,41
4,0.4025,94,3,2,0,1,0.2000,0.060,24
5,1.0319,82,3,2,0,1,0.2000,0.180,16
1,0.0000,0,3,1,0,0,0.0000,1.000,23
1,0.0000,100,2,0,0,0,0.0000,0.000,60
1,0.0000,100,2,0,0,0,0.0000,0.000,18
4,1.2639,72,1,0,1,0,1.0000,0.280,52
6,2.1014,0,1,2,0,1,0.3333,1.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,45
22,2.8159,52,1,1,0,1,0.5000,0.480,16
12,1.7244,0,3,1,0,1,0.2500,2.640,13
1,0.0000,100,3,1,0,0,0.0000,0.000,37
1,0.0000,100,3,1,0,0,0.0000,0.000,23
1,0.0000,100,1,0,0,0,0.0000,0.000,28
2,0.0808,99,3,1,0,0,0.0000,0.010,22
1,0.0000,100,2,1,0,0,0.0000,0.000,31
40,4.7960,1,2,0,1,0,0.5000,0.990,18
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,2,0,0,0,0.0000,0.000,30
46,4.8726,0,1,1,0,1,0.5000,1.000,17
2,0.5294,88,3,0,0,0,0.0000,0.120,12
1,0.0000,100,3,1,0,0,0.0000,0.000,43
1,0.0000,100,3,0,0,0,0.0000,0.000,32
1,0.0000,100,3,1,0,0,0.0000,0.000,35
2,0.0808,99,3,1,0,0,0.0000,0.010,33
98,6.6039,0,1,0,1,0,1.0000,4.440,21
2,0.9765,59,2,0,1,0,0.5000,0.410,54
26,2.9195,50,2,1,1,1,0.6667,0.660,35
1,0.0000,100,1,0,0,0,0.0000,0.000,25
3,0.1614,98,2,1,1,1,0.6667,0.020,38
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,12
40,3.8114,43,3,1,1,1,0.5000,0.870,30
1,0.0000,100,3,2,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,15
3,0.1614,98,3,1,0,0,0.0000,0.020,21
1,0.0000,100,3,0,0,0,0.0000,0.000,31
1,0.0000,100,3,0,0,0,0.0000,0.000,18
1,0.0000,100,1,0,0,0,0.0000,0.000,16
46,4.8726,0,1,2,0,1,0.3333,1.000,40
1,0.0000,100,1,0,0,0,0.0000,0.000,49
2,0.4999,89,2,1,1,0,0.3333,0.110,16
7,0.8196,88,2,0,1,0,0.5000,0.350,19
1,0.0000,100,3,2,0,0,0.0000,0.000,20
37,3.7110,42,1,0,1,0,1.0000,0.910,25
1,0.0000,0,1,0,0,0,0.0000,1.000,17
1,0.0000,100,2,2,0,0,0.0000,0.000,19
98,6.6039,0,2,0,1,0,0.5000,4.380,28
2,0.5574,87,2,2,1,0,0.2500,0.130,18
1,0.0000,100,3,0,0,0,0.0000,0.000,47
96,6.5639,0,3,2,1,0,0.2000,4.100,27
1,0.0000,100,2,1,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,68
98,6.6039,0,1,0,1,0,1.0000,4.380,40
1,0.0000,100,2,0,0,0,0.0000,0.000,45
1,0.0000,100,2,2,0,0,0.0000,0.000,14
48,4.5746,28,3,2,1,0,0.2000,1.260,14
1,0.0000,0,2,2,0,0,0.0000,2.000,24
1,0.0000,100,2,0,0,0,0.0000,0.000,33
1,0.0000,100,1,2,0,0,0.0000,0.000,41
34,4.1930,19,3,1,0,1,0.2500,0.810,44
41,4.1089,35,2,0,1,0,0.5000,1.010,19
1,0.0000,100,3,0,0,0,0.0000,0.000,36
1,0.0000,100,2,2,0,0,0.0000,0.000,20
96,6.5639,0,3,1,1,0,0.2500,4.100,20
97,6.5763,0,3,0,2,0,0.6667,7.000,28
1,0.0000,100,3,1,0,0,0.0000,0.000,66
38,4.0661,34,3,1,1,0,0.2500,1.000,17
1,0.0000,100,3,2,0,0,0.0000,0.000,30
21,1.5863,80,2,2,1,0,0.2500,0.890,47
6,1.7197,48,1,2,0,1,0.3333,0.560,29
1,0.0000,100,2,1,0,0,0.0000,0.000,33
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,13
11,1.2270,82,1,2,0,1,0.3333,0.180,79
2,0.4365,91,2,0,1,0,0.5000,0.090,35
1,0.0000,100,1,1,0,0,0.0000,0.000,12
2,0.4999,89,3,1,0,1,0.2500,0.110,24
46,4.8726,0,2,1,0,1,0.3333,1.000,13
100,6.6439,0,2,2,1,1,0.5000,5.220,55
1,0.0000,100,1,1,0,0,0.0000,0.000,43
1,0.0000,100,1,0,0,0,0.0000,0.000,55
15,2.0640,65,1,2,0,1,0.3333,0.350,38
11,2.4254,0,2,2,2,1,0.7500,1.660,26
1,0.0000,100,3,1,0,0,0.0000,0.000,18
89,6.2137,12,3,0,1,0,0.3333,4.210,17
1,0.0000,100,1,1,0,0,0.0000,0.000,79
1,0.0000,100,2,1,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,12
1,0.0000,100,2,2,0,0,0.0000,0.000,27
5,1.8631,33,1,0,1,0,1.0000,1.790,19
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,100,1,0,0,0,0.0000,0.000,14
2,0.6098,85,3,2,1,0,0.2000,0.150,32
1,0.0000,100,1,0,0,0,0.0000,0.000,23
46,4.8726,0,3,1,0,1,0.2500,3.190,184
14,1.7462,0,2,2,0,1,0.2500,2.260,51
1,0.0000,100,1,2,0,0,0.0000,0.000,21
14,3.3614,0,1,1,1,0,0.5000,2.710,34
1,0.0000,100,1,1,0,0,0.0000,0.000,12
1,0.0000,100,1,2,0,0,0.0000,0.000,16
4,0.3625,95,3,2,0,1,0.2000,0.050,25
1,0.0000,100,2,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,22
1,0.0000,100,3,2,0,0,0.0000,0.000,73
37,3.7110,42,1,0,1,0,1.0000,0.910,22
1,0.0000,100,3,2,0,0,0.0000,0.000,22
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,0,0,0,0.0000,0.000,27
1,0.0000,100,3,0,0,0,0.0000,0.000,33
2,0.8932,69,3,2,1,0,0.2000,0.930,33
38,4.3406,19,1,1,0,1,0.5000,0.810,32
1,0.0000,100,2,2,0,0,0.0000,0.000,64
1,0.0000,100,1,0,0,0,0.0000,0.000,34
1,0.0000,100,2,1,0,0,0.0000,0.000,17
40,4.8321,0,3,2,0,1,0.2000,1.000,30
8,0.6818,91,1,2,1,1,0.6667,0.110,18
1,0.0000,100,1,2,0,0,0.0000,0.000,32
1,0.0000,100,3,1,0,0,0.0000,0.000,36
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,2,1,0,0,0.0000,0.000,23
40,4.8321,0,2,2,0,1,0.2500,1.000,54
1,0.0000,100,1,2,0,0,0.0000,0.000,54
1,0.0000,100,1,1,0,0,0.0000,0.000,21
100,6.6439,0,2,2,2,0,0.5000,8.430,43
19,3.3298,0,3,1,0,1,0.2500,1.000,21
1,0.0000,100,3,0,0,0,0.0000,0.000,17
23,1.7412,78,2,2,1,0,0.2500,1.410,13
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,35
1,0.0000,100,2,0,0,0,0.0000,0.000,28
15,2.3931,54,3,2,1,0,0.2000,0.610,15
1,0.0000,100,2,0,0,0,0.0000,0.000,37
1,0.0000,100,2,1,0,0,0.0000,0.000,32
1,0.0000,100,3,2,0,0,0.0000,0.000,43
49,5.1388,17,3,1,1,0,0.2500,0.970,16
96,6.5639,0,3,2,1,0,0.2000,8.870,35
82,6.0882,11,1,2,1,1,0.6667,1.890,18
1,0.0000,0,3,0,0,0,0.0000,1.000,22
1,0.0000,100,3,1,0,0,0.0000,0.000,41
2,0.8415,73,1,1,1,0,0.5000,0.270,30
1,0.0000,100,2,0,0,0,0.0000,0.000,66
7,0.5424,93,2,2,0,1,0.2500,0.070,22
1,0.0000,100,1,2,0,0,0.0000,0.000,216
64,5.5370,0,2,0,1,0,0.5000,6.320,64
1,0.0000,100,2,2,0,0,0.0000,0.000,71
2,0.4365,91,2,1,1,0,0.3333,0.090,19
1,0.0000,100,3,2,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,30
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,3,0,0,0,0.0000,0.000,13
1,0.0000,100,2,2,0,0,0.0000,0.000,29
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,3,2,0,0,0.0000,0.000,40
5,2.1717,37,2,2,0,1,0.2500,0.630,14
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,47
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,12
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,0,2,2,0,0,0.0000,1.000,20
98,6.6039,0,3,1,1,0,0.2500,4.380,36
1,0.0000,100,3,1,0,0,0.0000,0.000,40
3,0.1614,98,1,2,0,0,0.0000,0.020,16
1,0.0000,100,1,1,0,0,0.0000,0.000,33
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,3,2,0,0,0.0000,0.000,41
40,4.1475,28,1,1,1,0,0.5000,1.930,22
95,6.5239,0,2,0,1,0,0.5000,6.530,18
1,0.0000,100,2,2,0,0,0.0000,0.000,26
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,63
1,0.0000,100,1,0,0,0,0.0000,0.000,15
2,0.9765,41,3,0,1,0,0.3333,0.590,17
1,0.0000,100,1,1,0,0,0.0000,0.000,49
3,0.1614,98,3,0,0,0,0.0000,0.020,28
1,0.0000,100,1,2,0,0,0.0000,0.000,51
1,0.0000,100,1,2,0,0,0.0000,0.000,15
98,6.6039,0,1,1,1,0,0.5000,4.380,56
1,0.0000,100,3,0,0,0,0.0000,0.000,13
3,0.1614,98,2,1,0,1,0.3333,0.020,36
1,0.0000,100,3,1,0,0,0.0000,0.000,26
1,0.0000,100,3,0,0,0,0.0000,0.000,52
7,2.4009,24,3,2,0,1,0.2000,0.760,13
1,0.0000,100,2,0,0,0,0.0000,0.000,26
96,6.5639,2,3,2,2,0,0.4000,17.980,39
14,3.3614,0,1,0,1,0,1.0000,2.710,24
1,0.0000,100,1,1,0,0,0.0000,0.000,37
52,4.7338,23,2,1,1,1,0.6667,1.680,25
4,0.3023,96,2,0,1,0,0.5000,0.040,76
1,0.0000,100,1,0,0,0,0.0000,0.000,31
1,0.0000,0,3,1,0,0,0.0000,1.000,17
46,4.8726,0,3,1,0,1,0.2500,2.980,71
1,0.0000,100,1,2,0,0,0.0000,0.000,17
28,3.3535,44,2,2,1,0,0.2500,0.770,18
1,0.0000,0,3,1,0,0,0.0000,1.000,13
1,0.0000,100,3,2,0,0,0.0000,0.000,40
66,4.9392,33,2,2,1,0,0.2500,3.060,30
48,3.6081,53,1,1,1,0,0.5000,1.890,14
1,0.0000,100,1,2,0,0,0.0000,0.000,78
1,0.0000,100,1,2,0,0,0.0000,0.000,38
1,0.0000,100,1,0,0,0,0.0000,0.000,23
1,0.0000,100,1,0,0,0,0.0000,0.000,32
34,4.1930,19,1,1,0,1,0.5000,0.810,21
1,0.0000,100,3,0,0,0,0.0000,0.000,189
98,6.6039,0,2,1,1,0,0.3333,4.380,20
1,0.0000,100,2,0,0,0,0.0000,0.000,97
2,0.2864,95,2,1,0,1,0.3333,0.050,15
1,0.0000,100,3,2,0,0,0.0000,0.000,27
24,2.9794,48,2,0,1,0,0.5000,0.670,18
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,14
11,1.7444,69,1,1,1,1,1.0000,0.350,25
4,0.2419,97,1,1,0,0,0.0000,0.030,35
3,0.1614,98,1,2,0,0,0.0000,0.020,16
1,0.0000,100,1,2,0,0,0.0000,0.000,55
24,2.2539,69,3,1,1,1,0.5000,0.310,45
1,0.0000,100,3,1,0,0,0.0000,0.000,43
1,0.0000,100,2,2,0,0,0.0000,0.000,45
1,0.0000,100,1,1,0,0,0.0000,0.000,69
59,4.4273,41,2,1,1,0,0.3333,2.970,19
15,2.1961,62,2,2,0,1,0.2500,0.380,23
25,3.2601,42,1,1,1,0,0.5000,0.710,16
1,0.0000,100,1,1,0,0,0.0000,0.000,20
1,0.0000,100,1,0,0,0,0.0000,0.000,34
1,0.0000,100,1,2,0,0,0.0000,0.000,50
1,0.0000,100,2,2,0,0,0.0000,0.000,38
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,3,1,0,0,0.0000,0.000,23
1,0.0000,100,3,0,0,0,0.0000,0.000,32
1,0.0000,100,2,1,0,0,0.0000,0.000,13
2,0.7780,23,1,0,1,0,1.0000,3.850,29
1,0.0000,0,3,0,0,0,0.0000,1.000,13
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,23
1,0.0000,0,3,0,0,0,0.0000,1.000,29
1,0.0000,0,3,0,0,0,0.0000,1.000,18
1,0.0000,100,1,1,0,0,0.0000,0.000,31
5,1.6103,62,2,2,0,1,0.2500,0.380,25
1,0.0000,100,1,2,0,0,0.0000,0.000,52
1,0.0000,100,1,0,0,0,0.0000,0.000,52
1,0.0000,100,3,0,0,0,0.0000,0.000,50
52,5.1620,0,2,2,0,2,0.5000,1.460,49
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,3,1,0,0,0.0000,0.000,169
1,0.0000,100,1,0,0,0,0.0000,0.000,55
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,53
3,1.4637,52,1,1,0,1,0.5000,0.480,28
98,6.6039,0,2,1,1,0,0.3333,4.530,12
13,2.1442,0,3,1,1,0,0.2500,2.480,13
2,0.1414,98,1,0,0,0,0.0000,0.020,46
1,0.0000,100,2,0,0,0,0.0000,0.000,16
1,0.0000,0,3,1,0,0,0.0000,5.000,23
2,0.0808,99,2,1,0,0,0.0000,0.010,24
13,1.6889,0,1,1,0,1,0.5000,1.570,26
1,0.0000,100,2,1,0,0,0.0000,0.000,22
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,33
87,6.3117,5,1,0,1,0,1.0000,7.800,159
11,2.0693,62,1,1,0,1,0.5000,0.380,22
1,0.0000,100,2,2,0,0,0.0000,0.000,16
2,0.0808,99,2,2,0,0,0.0000,0.010,14
1,0.0000,0,1,0,0,0,0.0000,1.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,39
99,6.6239,1,3,2,3,0,0.6000,5.190,29
1,0.0000,100,2,0,0,0,0.0000,0.000,56
1,0.0000,100,2,1,0,0,0.0000,0.000,18
2,0.4999,89,3,2,0,1,0.2000,0.110,12
32,3.0111,58,1,1,0,1,0.5000,0.420,48
98,6.6039,0,1,2,1,0,0.3333,4.380,33
46,5.1426,0,3,2,2,2,0.8000,3.890,72
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,50
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,16
51,4.7217,24,2,1,1,1,0.6667,1.370,22
16,1.1959,85,3,0,1,0,0.3333,0.800,56
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,51
1,0.0000,100,1,1,0,0,0.0000,0.000,64
1,0.0000,100,2,0,0,0,0.0000,0.000,25
2,0.0808,99,3,2,0,0,0.0000,0.020,91
1,0.0000,100,3,0,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,23
1,0.0000,100,2,1,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,56
1,0.0000,0,3,2,0,0,0.0000,2.000,29
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,12
5,0.3825,95,3,1,0,1,0.2500,0.050,22
7,0.6542,91,2,1,0,1,0.3333,0.090,25
1,0.0000,100,1,1,0,0,0.0000,0.000,61
1,0.0000,100,1,0,0,0,0.0000,0.000,18
9,0.8596,88,2,1,0,1,0.3333,0.120,14
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,3,2,0,0,0.0000,0.000,20
1,0.0000,100,1,2,0,0,0.0000,0.000,45
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,15
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,18
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,2,1,0,0,0.0000,0.000,41
62,5.5094,0,2,2,0,2,0.5000,2.560,84
94,6.4878,5,1,2,1,0,0.3333,3.310,18
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,27
98,6.6039,0,2,0,1,0,0.5000,25.990,29
1,0.0000,100,3,2,0,0,0.0000,0.000,17
1,0.0000,100,3,2,0,0,0.0000,0.000,17
29,4.0901,0,1,1,0,1,0.5000,1.330,34
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,16
100,6.6439,0,3,0,3,0,1.0000,20.880,62
9,0.6422,92,2,1,1,0,0.3333,0.380,25
1,0.0000,100,2,2,0,0,0.0000,0.000,23
1,0.0000,100,3,0,0,0,0.0000,0.000,39
98,6.6039,0,1,1,1,1,1.0000,5.430,32
9,0.8129,89,3,2,1,0,0.2000,0.120,19
1,0.0000,100,1,0,0,0,0.0000,0.000,23
4,0.2419,97,2,0,1,0,0.5000,0.030,26
20,1.7879,76,1,1,1,0,0.5000,0.360,61
1,0.0000,100,1,2,0,0,0.0000,0.000,49
67,5.4464,21,3,2,1,1,0.4000,1.780,28
1,0.0000,100,3,1,0,0,0.0000,0.000,46
2,0.3659,93,2,1,1,0,0.3333,0.070,42
46,4.8726,2,3,1,0,1,0.2500,0.980,22
1,0.0000,100,1,0,0,0,0.0000,0.000,16
22,3.2716,34,2,1,1,1,0.6667,0.660,15
1,0.0000,100,2,2,0,0,0.0000,0.000,25
1,0.0000,100,1,0,0,0,0.0000,0.000,52
1,0.0000,100,1,0,0,0,0.0000,0.000,19
6,1.0659,81,1,1,0,1,0.5000,0.190,18
1,0.0000,100,2,1,0,0,0.0000,0.000,21
16,3.6520,1,3,1,1,1,0.5000,2.510,19
1,0.0000,100,3,2,0,0,0.0000,0.000,36
1,0.0000,100,1,1,0,0,0.0000,0.000,12
1,0.0000,100,2,1,0,0,0.0000,0.000,21
6,0.4025,95,3,0,1,0,0.3333,0.170,38
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,33
37,3.7110,42,2,0,1,0,0.5000,1.490,14
46,4.8726,0,2,2,0,1,0.2500,1.000,15
1,0.0000,0,2,0,0,0,0.0000,1.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,33
40,4.8321,0,2,2,0,1,0.2500,1.400,990
1,0.0000,100,2,0,0,0,0.0000,0.000,22
10,1.4615,72,1,2,0,1,0.3333,0.280,18
1,0.0000,100,1,0,0,0,0.0000,0.000,27
1,0.0000,100,1,2,0,0,0.0000,0.000,13
97,6.5839,0,3,0,1,0,0.3333,2.620,16
1,0.0000,100,1,1,0,0,0.0000,0.000,17
1,0.0000,100,2,1,0,0,0.0000,0.000,29
1,0.0000,100,1,0,0,0,0.0000,0.000,37
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,1,2,0,0,0.0000,0.000,15
1,0.0000,100,1,0,0,0,0.0000,0.000,28
1,0.0000,100,3,0,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,20
5,0.9817,82,3,0,1,0,0.3333,0.360,19
1,0.0000,0,1,0,0,0,0.0000,1.000,95
7,0.8946,86,3,0,1,0,0.3333,0.160,13
1,0.0000,100,3,2,0,0,0.0000,0.000,19
92,6.3586,9,3,0,1,0,0.3333,3.990,22
1,0.0000,100,3,1,0,0,0.0000,0.000,21
13,1.2450,83,3,1,0,1,0.2500,0.170,55
98,6.6039,0,2,2,1,1,0.5000,3.610,15
14,3.2935,13,1,2,1,0,0.3333,2.540,27
46,4.8726,0,3,1,0,1,0.2500,1.000,27
1,0.0000,100,2,2,0,0,0.0000,0.000,20
1,0.0000,0,2,0,0,0,0.0000,1.000,35
1,0.0000,100,2,1,0,0,0.0000,0.000,63
4,1.5818,0,3,1,0,1,0.2500,1.000,29
1,0.0000,100,3,2,0,0,0.0000,0.000,59
1,0.0000,100,2,0,0,0,0.0000,0.000,55
31,3.7207,37,3,1,1,0,0.2500,1.660,18
