rule_id	kind	line	operations	tier	status	artifacts	note	rule
zipper-descend:0544	rewrite	1407	WrapOp,Child	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (WrapOp z (Eps))) (Child item z))
zipper-descend:0545	rewrite	1408	WrapOp,Child	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (WrapOp z (Item item))) z)
zipper-descend:0546	rewrite	1409	WrapOp,Child,EmptyZ	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative,zipper_emptyz_empty_focus_fo,zipper_emptyz_nonterminal_fo,zipper_keyset_emptyz_fo	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (WrapOp z (Item other))) (EmptyZ) :when ((!= item other)))
zipper-descend:0547	rewrite	1410	WrapOp,Child	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (WrapOp z (Concat (Item item) rest))) (WrapOp z rest))
zipper-descend:0548	rewrite	1411	WrapOp,Child,EmptyZ	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative,zipper_emptyz_empty_focus_fo,zipper_emptyz_nonterminal_fo,zipper_keyset_emptyz_fo	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (WrapOp z (Concat (Item other) rest))) (EmptyZ) :when ((!= item other)))
zipper-descend:0549	rewrite	1414	UnwrapOp,Child	mixed	proved-bounded	eager_unwrap_set_equiv,zipper_unwrap_materialization_equiv,arbitrary_zipper_unwrap_set_equiv,set_child_unwrap_singleton,set_terminal_unwrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,unwrap_union,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (UnwrapOp z (Item item)) (Child item z))
zipper-descend:0550	rewrite	1415	UnwrapOp,Child	mixed	proved-bounded	eager_unwrap_set_equiv,zipper_unwrap_materialization_equiv,arbitrary_zipper_unwrap_set_equiv,set_child_unwrap_singleton,set_terminal_unwrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,unwrap_union,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (UnwrapOp z (Concat (Item item) rest)) (UnwrapOp (Child item z) rest))
zipper-descend:0551	rewrite	1416	NonEmptyOp,Child	mixed	proved-bounded	eager_nonempty_paths_set_equiv,zipper_nonempty_paths_materialization_equiv,arbitrary_zipper_nonempty_paths_set_equiv,set_child_nonempty_paths,set_terminal_nonempty_paths_empty,nonempty_empty,nonempty_epsilon_empty,nonempty_idempotent,nonempty_subset,nonempty_union,nonempty_child_a,nonempty_child_b,iteration_reconstruct_nonempty_source,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (NonEmptyOp z)) (Child item z))
zipper-descend:0552	rewrite	1419	TailsUnionOp,FrontierUnionOp	mixed	proved-bounded	eager_tails_union_set_equiv,zipper_tails_union_materialization_equiv,arbitrary_zipper_tails_union_set_equiv,tails_union_children,child_tails_union_a,child_tails_union_b,iteration_tail_identity,tails-union-open:space_optimized_open,frontier_union_is_tails_union	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (TailsUnionOp src) (FrontierUnionOp src))
zipper-descend:0553	rewrite	1420	FrontierUnionOp,FrontierChildUnionOp,Child	mixed	proved-bounded	frontier_union_is_tails_union,tails_union_children,child_tails_union_a,child_tails_union_b,frontier_child_union_a_after_b,frontier_tail_union_a_is_child,frontier_tail_union_b_is_child,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (FrontierUnionOp src)) (FrontierChildUnionOp (FrontierUnionOp src) item))
zipper-descend:0554	rewrite	1421	FrontierChildUnionOp,FrontierTailUnionOp,Child	mixed	proved-bounded	frontier_child_union_a_after_b,frontier_tail_union_a_is_child,frontier_tail_union_b_is_child,tails_union_children,child_tails_union_a,child_tails_union_b,antimirov_suffix_frontier_state_child_a,antimirov_suffix_frontier_state_child_b,antimirov_tails_frontier_state_child_a,antimirov_tails_frontier_state_child_b,antimirov_suffix_frontier_state_child_fo,antimirov_tails_frontier_state_child_fo,suffix_closure_child_derivative_a,suffix_closure_child_derivative_b,child_tails_closure_derivative_a,child_tails_closure_derivative_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (FrontierTailUnionOp src previous)) (FrontierChildUnionOp (FrontierTailUnionOp src previous) item))
zipper-descend:0555	rewrite	1422	FrontierChildUnionOp,Child	mixed	proved-bounded	frontier_child_union_a_after_b,frontier_tail_union_a_is_child,frontier_tail_union_b_is_child,tails_union_children,child_tails_union_a,child_tails_union_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (FrontierChildUnionOp src previous)) (FrontierChildUnionOp (FrontierChildUnionOp src previous) item))
zipper-descend:0556	rewrite	1423	FrontierChildUnionOp,FrontierStateOp,Child	mixed	proved-bounded	frontier_child_union_a_after_b,frontier_tail_union_a_is_child,frontier_tail_union_b_is_child,tails_union_children,child_tails_union_a,child_tails_union_b,frontier_union_is_tails_union,antimirov_suffix_frontier_state_child_a,antimirov_suffix_frontier_state_child_b,antimirov_tails_frontier_state_child_a,antimirov_tails_frontier_state_child_b,antimirov_suffix_frontier_nested_a_b,antimirov_tails_frontier_nested_a_b,antimirov_suffix_frontier_state_child_fo,antimirov_tails_frontier_state_child_fo,antimirov_suffix_frontier_nested_fo,antimirov_tails_frontier_nested_fo,suffix_closure_child_derivative_a,suffix_closure_child_derivative_b,child_tails_closure_derivative_a,child_tails_closure_derivative_b,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (FrontierStateOp active)) (FrontierStateOp (FrontierChildUnionOp active item)))
zipper-descend:0557	rewrite	1424	FrontierChildUnionOp,IterRangeTailOp,Child	mixed	proved-bounded	frontier_child_union_a_after_b,frontier_tail_union_a_is_child,frontier_tail_union_b_is_child,tails_union_children,child_tails_union_a,child_tails_union_b,set_iteration_range_tail_definition_fo,zipper_iter_range_tail_materialization_equiv,iteration_range_tail_full_sentinel,iteration_range_tail_empty_slice,iteration_range_tail_first_subset,iteration_range_tail_drop_last_subset,iteration_range_tail_first_literal,iteration_range_tail_drop_last_literal,iteration_range_tail_same_head_first_literal,iteration_range_tail_same_head_drop_last_literal,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_unwrap_singleton,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rewrite (Child item (IterRangeTailOp src start end)) (FrontierChildUnionOp (IterRangeTailOp src start end) item))
